,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,-0.00020072612607171546,-0.00019358115793720042,-0.00018638174683145332,-0.0001791841873281529,-0.00017198397581112896,-0.00016479225537840856,-0.00015762048539406343,-0.00015048040160786966,-0.0001433839718217989,-0.0001363433472874545,-0.00012937081010135757,-0.0001224787169508108,-0.0001156794396503098,-0.00010898530299549604,-0.00010240852054689931,-9.596112903782768e-05,-8.965492217863552e-05,-8.350138470265574e-05,-7.751162756720919e-05,-7.169632528681543e-05,-6.606565643601374e-05,-6.062924841715055e-05,-5.539612764462065e-05,-5.037467634969895e-05,-4.5572597252819626e-05,-4.099688736685622e-05,-3.665382215187524e-05,-3.254895107406895e-05,-2.8687105211298554e-05,-2.5072416689830132e-05,-2.170834808797107e-05,-1.8597726950551267e-05,-1.5742775385364354e-05,-1.3145116197018821e-05,-1.0805723818887754e-05,-8.724769610348814e-06,-6.9012885469513875e-06,-5.332576375559623e-06,-4.013235280675058e-06,-2.933864352129322e-06,-2.079589886241805e-06,-1.4289506927204562e-06,-9.53932568256789e-07,-6.218197087605164e-07,-3.9873351054879397e-07,-2.5364866452526643e-07,-1.6128876833215731e-07,-1.0306044383951308e-07,-6.63440591603536e-08,-4.303760132394582e-08,-2.810039074364893e-08,-1.8431657374459636e-08,-1.2118517503543889e-08,-7.968033573652441e-09,-5.225940608254545e-09,-3.408937176931156e-09,-2.2038561753827856e-09,-1.4060042140531445e-09,-8.806675741680953e-10,-5.385649013099761e-10,-3.1990892409423915e-10
1,-0.0001994383257463983,-0.00019233097228109342,-0.00018516839186227818,-0.00017800743879818615,-0.00017084339907259827,-0.00016368739952155043,-0.00015655088489802127,-0.00014944557828243388,-0.00014238343702045742,-0.0001353766043674931,-0.0001284373571019265,-0.00012157804945463202,-0.00011481105379117229,-0.0001081486985697877,-0.00010160320418564628,-9.518661739504886e-05,-8.891074509261021e-05,-8.278708829061177e-05,-7.682677721945752e-05,-7.104050853561084e-05,-6.543848568694999e-05,-6.0030363546612064e-05,-5.482519848624967e-05,-4.9831405116509964e-05,-4.505672096404012e-05,-4.0508180372003655e-05,-3.619209885735719e-05,-3.211406897073166e-05,-2.8278968249903502e-05,-2.469097892345007e-05,-2.1353617227576338e-05,-1.826976697488769e-05,-1.5441706460173066e-05,-1.2871108711481893e-05,-1.0558981155081582e-05,-8.505491298937962e-06,-6.70960227808215e-06,-5.168425823195988e-06,-3.876215211265355e-06,-2.823011986341495e-06,-1.993177463785467e-06,-1.3643702381216372e-06,-9.077828677928057e-07,-5.902451605949155e-07,-3.7792510726442075e-07,-2.403041382270654e-07,-1.5285914833906844e-07,-9.775581696902513e-08,-6.299106539153776e-08,-4.089912104821014e-08,-2.6722368776099792e-08,-1.753507834767465e-08,-1.1530495572231736e-08,-7.580014449448669e-09,-4.968801953220137e-09,-3.2381179265739135e-09,-2.0903470066002683e-09,-1.3307791119077095e-09,-8.311661220394839e-10,-5.064225844231274e-10,-2.994727937855046e-10
2,-0.00019814454350530752,-0.00019107521876496336,-0.00018394985519487594,-0.0001768258889100205,-0.00016969838903305168,-0.00016257846669873177,-0.00015547755252945383,-0.00014840735734275579,-0.00014137982836842644,-0.00013440710114823173,-0.00012750144737486147,-0.00012067521901348854,-0.00011394078913859462,-0.00010731049000500814,-0.00010079654896147372,-9.441102290042025e-05,-8.816573201753108e-05,-8.207219373343455e-05,-7.614155770369058e-05,-7.038454291108387e-05,-6.481137790420588e-05,-5.943174530778639e-05,-5.4254731798708544e-05,-4.928878479384946e-05,-4.454167714781909e-05,-4.002048116591439e-05,-3.573155317834753e-05,-3.168052971064261e-05,-2.7872335783274416e-05,-2.431120485268945e-05,-2.1000707962792742e-05,-1.794378619671133e-05,-1.5142774566823114e-05,-1.2599395811385694e-05,-1.0314687860696337e-05,-8.288808526241143e-06,-6.520638117790689e-06,-5.007086493480362e-06,-3.742032849862742e-06,-2.714931784358887e-06,-1.9093550196191966e-06,-1.302075560150051e-06,-8.635191560413258e-07,-5.601177609504404e-07,-3.581515983508421e-07,-2.276563443870394e-07,-1.4487824276376848e-07,-9.273271431298191e-08,-5.98130112938744e-08,-3.8869633872673504e-08,-2.541291624358344e-08,-1.6682177417237654e-08,-1.0970640396124054e-08,-7.210356589570921e-09,-4.723742563772504e-09,-3.0753088964274866e-09,-1.9821908003869737e-09,-1.2591606368683728e-09,-7.841157723120773e-10,-4.75957495638113e-10,-2.8018523612338697e-10
3,-0.0001968444605318087,-0.0001898136064765743,-0.00018272587039375177,-0.00017563929500363784,-0.00016854872532390264,-0.00016146525743371276,-0.0001544003083819856,-0.00014736557720063104,-0.00014037300140967712,-0.0001334347091787036,-0.00012656296740243267,-0.00011977012602204518,-0.00011306855902654123,-0.00010647060264562525,-9.9988491342351e-05,-9.363429229858333e-05,-8.741983916599194e-05,-8.135666594039082e-05,-7.545594189140026e-05,-6.972840854896356e-05,-6.418431982591066e-05,-5.883338641787805e-05,-5.3684725692448865e-05,-4.874681834055039e-05,-4.402747310883193e-05,-3.9533800940849684e-05,-3.5272199783276115e-05,-3.124835107509716e-05,-2.7467228388811105e-05,-2.393311757548089e-05,-2.064964566234062e-05,-1.7619812001268276e-05,-1.4846008790536658e-05,-1.23300078038735e-05,-1.0072874670419285e-05,-8.074751123965385e-06,-6.334422870679646e-06,-4.84857905402869e-06,-3.6106987413853098e-06,-2.6096200700376215e-06,-1.8281020703336814e-06,-1.242030310155684e-06,-8.210946390030394e-07,-5.313885971802712e-07,-3.3936964444203355e-07,-2.1567169578018408e-07,-1.373225655409982e-07,-8.797584338804398e-08,-5.6800350145547185e-08,-3.6943286096935424e-08,-2.4168446133288057e-08,-1.5870734726419755e-08,-1.0437558095599542e-08,-6.858171863743934e-09,-4.490188665329242e-09,-2.920135522277434e-09,-1.879140731908535e-09,-1.190984644239279e-09,-7.394052592424316e-10,-4.470922521093712e-10,-2.61990318328742e-10
4,-0.00019553772958919025,-0.00018854581881516674,-0.00018149614765361477,-0.00017444739328748016,-0.00016739416851052624,-0.00016034755508870235,-0.00015331895714326693,-0.00014632006247899954,-0.00013936279938547846,-0.0001324592890711851,-0.00012562179398240003,-0.00011886266233707143,-0.00011219426929787168,-0.00010562895529836469,-9.917896212507937e-05,-9.285636744787995e-05,-8.667301857290255e-05,-8.064046628075694e-05,-7.47698996843571e-05,-6.907208312306734e-05,-6.355729617918415e-05,-5.823527797937933e-05,-5.311517701089841e-05,-4.8205507750642695e-05,-4.351411544739614e-05,-3.9048150407949844e-05,-3.481405304855967e-05,-3.081755071132619e-05,-2.706366664023685e-05,-2.3556740290253675e-05,-2.0300455873645262e-05,-1.7297872001331704e-05,-1.4551438455689958e-05,-1.2062975196291958e-05,-9.833572407080826e-06,-7.863348795267289e-06,-6.150982859443044e-06,-4.6929231906633895e-06,-3.482221856754286e-06,-2.507071070134703e-06,-1.7493958452963199e-06,-1.184196231573953e-06,-7.804615363427025e-07,-5.040088617569438e-07,-3.2153680357138725e-07,-2.0431778624541153e-07,-1.301697001299118e-07,-8.347070873382378e-08,-5.394406482617242e-08,-3.5114554153281574e-08,-2.2985571057621e-08,-1.509865088511475e-08,-9.929928379559527e-09,-6.522617446158563e-09,-4.267595610230046e-09,-2.7722418804998483e-09,-1.7809621000175468e-09,-1.1260946619628953e-09,-6.969290144986928e-10,-4.197533431948841e-10,-2.4483476357417544e-10
5,-0.000194223971806462,-0.00018727151062702951,-0.00018026037122198524,-0.00017324989653599854,-0.00016623445803998216,-0.00015922512403976352,-0.00015223328647628875,-0.0001452706225794076,-0.00013834905197196434,-0.00013148068939039526,-0.0001246777932555343,-0.00011795271042813749,-0.00011131781756645864,-0.00010478545959569097,-9.836788588857281e-05,-9.207718485337857e-05,-8.59252176991232e-05,-7.992355224817338e-05,-7.408339773429251e-05,-6.841554161352015e-05,-6.293028948933799e-05,-5.763740932618333e-05,-5.2546081207305306e-05,-4.766485395624187e-05,-4.300160998460534e-05,-3.856353974041049e-05,-3.4357127016493294e-05,-3.0388146103677016e-05,-2.6661671087779837e-05,-2.318209628260348e-05,-1.9953164313357696e-05,-1.6977994028888332e-05,-1.4259093116586463e-05,-1.1798328682033343e-05,-9.596811956225082e-06,-7.6546310727732e-06,-5.970343863404004e-06,-4.540137528041832e-06,-3.3566095080095337e-06,-2.4072768528560218e-06,-1.6732112890771589e-06,-1.1285332425226002e-06,-7.415712177660794e-07,-4.779299798141068e-07,-3.0461160083206096e-07,-1.9356339853171534e-07,-1.2339827437646278e-07,-7.920357958379753e-08,-5.1235640730062926e-08,-3.3378225960944974e-08,-2.1861091603625482e-08,-1.4363939260242375e-08,-9.44649969358835e-09,-6.2028933101032635e-09,-4.055445534945079e-09,-2.6312894085833705e-09,-1.6874315278414542e-09,-1.0643418368871949e-09,-6.565855636964102e-10,-3.9387004768798306e-10,-2.2866752935613022e-10
6,-0.000192902773004211,-0.00018599030493671176,-0.0001790181964611559,-0.00017204649147029016,-0.00016506930990989321,-0.0001580977076069967,-0.00015114306518726472,-0.00014421705006262275,-0.0001373315738542047,-0.0001304987454034956,-0.00012373081961136734,-0.00011704014242575056,-0.00011043909239283334,-0.00010394001928226704,-9.755518038068178e-05,-9.129667514373718e-05,-8.517637898797226e-05,-7.92058770893167e-05,-7.339639913162e-05,-6.775875604980719e-05,-6.230327987000184e-05,-5.7039767853206413e-05,-5.1977432208638596e-05,-4.7124856720537345e-05,-4.248996168065844e-05,-3.807997851201783e-05,-3.3901435351424425e-05,-2.996015454093115e-05,-2.626126223670422e-05,-2.2809208911622747e-05,-1.960779685794556e-05,-1.6660206128227273e-05,-1.3969002549019116e-05,-1.1536099124964672e-05,-9.362624239672712e-06,-7.448627275863373e-06,-5.792531054260586e-06,-4.390239547902297e-06,-3.2338672646403666e-06,-2.3102272755926023e-06,-1.59952107414707e-06,-1.0749995297265613e-06,-7.043743416312864e-07,-4.531037293142859e-07,-2.8855358902291073e-07,-1.833785080451733e-07,-1.1698793289660614e-07,-7.516145694719256e-08,-4.86670393984312e-08,-3.172938223272581e-08,-2.079198624382883e-08,-1.3664720799333452e-08,-8.986085653361897e-09,-5.898240007518041e-09,-3.85324649965213e-09,-2.4969563083843127e-09,-1.5983370182937051e-09,-1.005584615576538e-09,-6.182795386777684e-10,-3.69375863229493e-10,-2.1344015443958142e-10
7,-0.00019157367947675308,-0.00018470178920171332,-0.00017776924648804648,-0.0001708368357671297,-0.00016389841401109884,-0.00015696502569872983,-0.0001500480411402716,-0.00014315911881268573,-0.00013631016311010935,-0.00012951327766308474,-0.00012278071445270822,-0.00011612481904543781,-0.00010955797235101539,-0.00010309252941442804,-9.674075583177011e-05,-9.051476248511658e-05,-8.442643936878991e-05,-7.848738938520672e-05,-7.270886305921209e-05,-6.710169522228249e-05,-6.167624478581324e-05,-5.6442338825624105e-05,-5.140922226287703e-05,-4.6585514518193705e-05,-4.1979174541184605e-05,-3.759747562703808e-05,-3.3446991286822936e-05,-2.9533593080555143e-05,-2.586246052194152e-05,-2.2438101592747728e-05,-1.9264379532368814e-05,-1.6344536545642718e-05,-1.3681196736392565e-05,-1.1276317541497605e-05,-9.13104018662736e-06,-7.245366464680991e-06,-5.61756892969445e-06,-4.243245504187421e-06,-3.1139988695416676e-06,-2.215909934655258e-06,-1.5282956241646772e-06,-1.023551650325416e-06,-6.688209974736736e-07,-4.2948235878803587e-07,-2.7332340146735135e-07,-1.7373427874112224e-07,-1.1091930773865499e-07,-7.133203949738487e-08,-4.623067295650429e-08,-3.0163381792291943e-08,-1.977539898501135e-08,-1.2999216147946413e-08,-8.54756154744507e-09,-5.607936448548401e-09,-3.6605304343240164e-09,-2.368936047325576e-09,-1.5134759001611542e-09,-9.496882169557352e-10,-5.819190684874798e-10,-3.4620595279477584e-10,-1.9910595394634356e-10
8,-0.00019023619313995876,-0.0001834055110123689,-0.00017651310832222933,-0.0001696205546342089,-0.0001627214310898628,-0.0001558267721233353,-0.00014894793888686753,-0.000142096581946749,-0.00013528459937894866,-0.00012852409040420287,-0.00012182730479670667,-0.00011520658837527176,-0.00010867432498173901,-0.00010224287545479438,-9.592451418205528e-05,-8.97313639257602e-05,-8.367532970254832e-05,-7.77680325857455e-05,-7.202074440093575e-05,-6.644432436231362e-05,-6.104915879368011e-05,-5.584510516720709e-05,-5.0841441771920515e-05,-4.6046824404677444e-05,-4.146925151737868e-05,-3.711603924438922e-05,-3.299380757015857e-05,-2.910847850878806e-05,-2.5465286281001198e-05,-2.2068797779217775e-05,-1.8922938497922814e-05,-1.60310137192754e-05,-1.3395705861007912e-05,-1.1019015081270567e-05,-8.90209070136816e-06,-7.044877388895365e-06,-5.445481243704364e-06,-4.099170340388092e-06,-2.997006161020721e-06,-2.1243101270274067e-06,-1.4595031480046927e-06,-9.7414464284018e-07,-6.348608473372153e-07,-4.0701869574721883e-07,-2.588827969773888e-07,-1.6460305574117484e-07,-1.0517398640885744e-07,-6.770369476161164e-08,-4.391938035475107e-08,-2.8675842922432082e-08,-1.8808631319089386e-08,-1.2365741763886717e-08,-8.129860895600416e-09,-5.3312974035435445e-09,-3.4768528056616788e-09,-2.2469375249301038e-09,-1.4326564379274487e-09,-8.965245212877448e-10,-5.474166675512038e-10,-3.2429969820668703e-10,-1.8562051895543163e-10
9,-0.00018888976591846518,-0.00018210097312831852,-0.0001752493284447043,-0.00016839723687156471,-0.00016153798926243912,-0.0001546826115101929,-0.00014784245695020903,-0.00014102916943115051,-0.00013425464176897162,-0.0001275309697189586,-0.00012087040168773378,-0.0001142852844975284,-0.00010778800560229396,-0.00010139093225425277,-9.510634820819597e-05,-8.894638865275528e-05,-8.292297415490868e-05,-7.704774448602514e-05,-7.133199330855433e-05,-6.578660478240295e-05,-6.042199324651776e-05,-5.524804722545351e-05,-5.0274079102630154e-05,-4.550878186637686e-05,-4.096019439125964e-05,-3.663567669220935e-05,-3.254189640111704e-05,-2.8684827295455406e-05,-2.5069759722828877e-05,-2.1701320942368874e-05,-1.8583500036140066e-05,-1.57196662672332e-05,-1.3112560285466479e-05,-1.0764223006054507e-05,-8.675806629332428e-06,-6.847188436798213e-06,-5.276290931610639e-06,-3.958027599337832e-06,-2.8828889909737754e-06,-2.035410814671401e-06,-1.3931096841668378e-06,-9.267321473549472e-07,-6.024432681606129e-07,-3.85666250490857e-07,-2.451946965464913e-07,-1.5595835245463263e-07,-9.97344808961742e-08,-6.426542387139023e-08,-4.172640322153143e-08,-2.7262630264424104e-08,-1.7889133174797678e-08,-1.1762703144846398e-08,-7.73197139647408e-09,-5.067673169989462e-09,-3.3017912848265496e-09,-2.1306841846424618e-09,-1.355695333771223e-09,-8.459710709729507e-10,-5.146890691420936e-10,-3.035978135557116e-10,-1.7294121690270003e-10
10,-0.00018753379323066532,-0.0001807876277295506,-0.00017397740766678105,-0.0001671664303277698,-0.0001603476799971748,-0.00015353217576796752,-0.00014673126471120845,-0.00013995658534704525,-0.0001332200264703154,-0.0001265336814735285,-0.00011990979838594207,-0.00011336072592316171,-0.00010689885595782656,-0.00010053656289366053,-9.428614053841322e-05,-8.815973715647907e-05,-8.216928949211777e-05,-7.632645663435689e-05,-7.064255471034286e-05,-6.512849347473093e-05,-5.9794715967065315e-05,-5.465114250546854e-05,-4.970712037710712e-05,-4.4971380658509474e-05,-4.045200365010437e-05,-3.61563943713783e-05,-3.209126936010165e-05,-2.8262655545008286e-05,-2.4675900893722513e-05,-2.1335694546431583e-05,-1.8246090533136083e-05,-1.5410522971937013e-05,-1.2831790540568377e-05,-1.051197266699333e-05,-8.452218720922389e-06,-6.652327579681483e-06,-5.110020036669383e-06,-3.819829337725622e-06,-2.771645152721547e-06,-1.9491926033232687e-06,-1.3290791573972172e-06,-8.812665306390244e-07,-5.715174931086864e-07,-3.6537930947488917e-07,-2.3222321265947699e-07,-1.4777483370309596e-07,-9.458419292229792e-08,-6.100683291876408e-08,-3.964536454681422e-08,-2.591983960797961e-08,-1.701449270363753e-08,-1.1188589166266638e-08,-7.3529340394173914e-09,-4.816444576505319e-09,-3.1349425277937826e-09,-2.019912015427394e-09,-1.2824183936999134e-09,-7.97911292593767e-10,-4.836568923138884e-10,-2.840445656460133e-10,-1.610267474916327e-10
11,-0.00018616760640077779,-0.00017946486973574594,-0.00017269679516918046,-0.00016592763663281218,-0.0001591500534725565,-0.0001523750599967677,-0.0001456139988216254,-0.00013887850475224894,-0.0001321804640097568,-0.00012553196892106655,-0.0001189452683001413,-0.00011243271380712017,-0.00010600670268612333,-9.967961736956354e-05,-9.346376253138722e-05,-8.737130028269036e-05,-8.141418428331271e-05,-7.560409366846876e-05,-6.99523677600844e-05,-6.446994265552064e-05,-5.916729087851458e-05,-5.4054365373978897e-05,-4.914054923599309e-05,-4.443461261938175e-05,-3.9944678343895035e-05,-3.567819764960234e-05,-3.1641937329407455e-05,-2.7841978940346124e-05,-2.4283729638918672e-05,-2.0971942022995904e-05,-1.791073646217889e-05,-1.5103612767797259e-05,-1.2553427305661558e-05,-1.0262295476959338e-05,-8.23135759020488e-06,-6.460322311330202e-06,-4.946689628138046e-06,-3.684586037167037e-06,-2.663270309621879e-06,-1.8656337237299425e-06,-1.2673734457457897e-06,-8.376990188185829e-07,-5.420327506833189e-07,-3.461130253512579e-07,-2.199336706087962e-07,-1.4002829451520427e-07,-8.970738196723005e-08,-5.7918103424370315e-08,-3.767024669976138e-08,-2.464378412447843e-08,-1.6182428730360243e-08,-1.0641969971914023e-08,-6.991837331327133e-09,-4.577025425334114e-09,-2.975926172155141e-09,-1.9143697738144283e-09,-1.212659306304431e-09,-7.52234052825429e-10,-4.5424397576709907e-10,-2.655862196832004e-10,-1.4983925211708993e-10
12,-0.00018479046376085329,-0.0001781320289915289,-0.00017140688155348194,-0.0001646803050718848,-0.00015794461318208164,-0.00015121081775437695,-0.00014449025905238777,-0.0001377945700540284,-0.0001311356360953475,-0.00012452554995956433,-0.00011797656261292033,-0.00011150102989820887,-0.00010511135555990592,-9.881993109295273e-05,-9.263907300316454e-05,-8.658095815383682e-05,-8.065755799613328e-05,-7.4880572560998e-05,-6.926136521334669e-05,-6.381089925566741e-05,-5.8539677588731465e-05,-5.3457686725932874e-05,-4.857434657612458e-05,-4.3898467463998614e-05,-3.943821592788943e-05,-3.5201090744507724e-05,-3.1193910409177406e-05,-2.7422812678867814e-05,-2.3893265558072585e-05,-2.0610086742811617e-05,-1.7577464359819217e-05,-1.4798964719231478e-05,-1.2277501387991663e-05,-1.0015222886572417e-05,-8.013253675054344e-06,-6.2711995876263416e-06,-4.78631972322674e-06,-3.5523065140541377e-06,-2.55775792501467e-06,-1.7847100288737039e-06,-1.2079524562835786e-06,-7.95979837375782e-07,-5.139383982832868e-07,-3.278234925740975e-07,-2.0829262337151988e-07,-1.3269563936546547e-07,-8.50891292980549e-08,-5.498996213937346e-08,-3.5795371111646546e-08,-2.343098381984987e-08,-1.5390785979008115e-08,-1.0121488536185552e-08,-6.64781629744482e-09,-4.34885683020525e-09,-2.8243769545355235e-09,-1.8138188728755722e-09,-1.146261086049094e-09,-7.088338804805971e-10,-4.263778219382175e-10,-2.481712613189302e-10,-1.3934009501781475e-10
13,-0.00018340154019469423,-0.00017678836110346374,-0.000170106990701413,-0.00016342382541734146,-0.0001567308096424025,-0.00015003895553977742,-0.00014335960347544585,-0.00013670438680413177,-0.0001300851919612267,-0.00012351411396549494,-0.00011700340754905447,-0.0001105654341930773,-0.00010421260547333056,-9.795732317363637e-05,-9.18119167672149e-05,-8.5788578944479e-05,-7.989929996687906e-05,-7.415580176117764e-05,-6.856947271782765e-05,-6.315130433898197e-05,-5.79118309207427e-05,-5.286107360880088e-05,-4.800849025099474e-05,-4.33629325533591e-05,-3.8932612083319995e-05,-3.472507658575097e-05,-3.074719781581692e-05,-2.700517140574732e-05,-2.3504527957074473e-05,-2.025015197859581e-05,-1.724630080346401e-05,-1.4496608003566891e-05,-1.2004043704161305e-05,-9.7707863486729e-06,-7.797937188636084e-06,-6.084985759935435e-06,-4.6289291999457305e-06,-3.4229978351785206e-06,-2.455099205489475e-06,-1.7063949968587622e-06,-1.1507742185834502e-06,-7.560583490384687e-07,-4.87184054875911e-07,-3.104678205634315e-07,-1.9726786049112377e-07,-1.2575484853449836e-07,-8.071530466224885e-08,-5.2213651402510664e-08,-3.40153805122867e-08,-2.2278150213494996e-08,-1.4637522971483463e-08,-9.62586099717555e-09,-6.320051149089068e-09,-4.1314092147359815e-09,-2.6799491514850615e-09,-1.7180323830245925e-09,-1.0830722985133434e-09,-6.67608635041006e-10,-3.999887088212972e-10,-2.3175039665090935e-10,-1.2949441519083393e-10
14,-0.0001819999147627538,-0.00017543303662836962,-0.000168796370185742,-0.0001621575195169811,-0.0001555080330202241,-0.00014885892634697306,-0.00014222154283882738,-0.00013560751881080968,-0.0001290287441222393,-0.00012249731812530307,-0.00011602550120781707,-0.00010962566221506265,-0.00010331022212173302,-9.709159444515336e-05,-9.098212296865249e-05,-8.49940174694197e-05,-7.913928822600447e-05,-7.342968021828433e-05,-6.787660801088613e-05,-6.249109244715889e-05,-5.728370038160513e-05,-5.226448879369627e-05,-4.744295473435578e-05,-4.2827992630556366e-05,-3.842786051810876e-05,-3.42501566683584e-05,-3.030180777252589e-05,-2.6589069130888987e-05,-2.311753579298248e-05,-1.9892160870282893e-05,-1.6917272384953108e-05,-1.419657188783674e-05,-1.1733085249820974e-05,-9.529017288123498e-06,-7.585438072554851e-06,-5.901706506605819e-06,-4.47453571372769e-06,-3.2966652259158735e-06,-2.3552830430428884e-06,-1.6306597458992655e-06,-1.095794975869424e-06,-7.178832028831295e-07,-4.6171972556408036e-07,-2.940041949894834e-07,-1.8682840829953307e-07,-1.1918495723683975e-07,-7.657253253690044e-08,-4.9580907157675824e-08,-3.232521761376006e-08,-2.1182178011613928e-08,-1.3920708585857255e-08,-9.153867441824559e-09,-6.007761177428961e-09,-3.924176983360894e-09,-2.542314359033071e-09,-1.6267933666824774e-09,-1.0229497249270025e-09,-6.284637255049574e-10,-3.750102450794657e-10,-2.1627633017828884e-10,-1.2026757367777918e-10
